,playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties,Unnamed: 0
1544,8476999,2015,Linus Ullmark,BUF,G,all,20,67840.0,43.09,49.0,1023.0,37.03,25.0,129.04,166.0,556.5,565.0,16.1,19.0,319.96,218.0,235.91,313.0,41.9,617.0,129.0,37.0,17.21,15.68,10.2,13.0,18.0,18.0,240.0,0.0,0.0,3931.0
1545,8476434,2015,John Gibson,ANA,G,all,40,137680.0,75.42,79.0,1966.0,69.3,58.0,232.84,254.0,1001.86,993.0,38.54,31.0,573.13,477.0,425.03,505.0,73.64,1134.0,213.0,62.0,30.01,25.57,19.85,28.0,32.0,19.0,557.0,2.0,1.0,3936.0
1546,8473434,2015,Chad Johnson,BUF,G,all,45,155465.0,112.51,102.0,2371.0,89.78,77.0,293.0,328.0,1290.91,1271.0,37.47,52.0,736.98,561.0,529.07,680.0,107.24,1368.0,345.0,90.0,40.38,41.85,30.28,25.0,43.0,34.0,568.0,0.0,0.0,3941.0
1547,8475660,2015,Cam Talbot,EDM,G,all,56,190595.0,142.79,137.0,3128.0,111.61,108.0,375.38,403.0,1626.97,1649.0,47.28,40.0,918.88,768.0,669.89,795.0,137.75,1729.0,417.0,125.0,50.53,49.59,42.68,51.0,43.0,43.0,857.0,0.0,0.0,3946.0
1548,8473404,2015,Niklas Backstrom,CGY,G,all,4,13963.0,10.48,13.0,202.0,8.23,6.0,24.51,24.0,108.77,109.0,3.6,0.0,62.15,51.0,41.22,51.0,10.04,101.0,41.0,8.0,3.38,5.09,2.01,4.0,6.0,3.0,52.0,0.0,0.0,3951.0
1549,8473541,2015,Jonathan Bernier,TOR,G,all,38,128806.0,102.46,103.0,2032.0,75.41,62.0,261.31,338.0,1125.56,1114.0,38.12,44.0,627.2,490.0,461.63,522.0,97.32,1160.0,323.0,82.0,35.3,38.93,28.22,45.0,33.0,25.0,467.0,2.0,1.0,3956.0
1550,8478559,2015,Matthew O'Connor,OTT,G,all,1,3482.0,2.21,3.0,70.0,2.32,0.0,7.96,11.0,33.8,34.0,0.64,0.0,19.55,18.0,14.84,16.0,2.19,41.0,6.0,1.0,1.24,0.68,0.29,2.0,0.0,1.0,22.0,0.0,0.0,3961.0
1551,8471239,2015,Cory Schneider,N.J,G,all,58,204270.0,141.39,122.0,2829.0,105.81,102.0,342.13,378.0,1547.42,1597.0,43.84,53.0,855.37,681.0,635.65,797.0,136.23,1548.0,447.0,136.0,44.94,53.36,43.09,43.0,38.0,41.0,698.0,0.0,0.0,3966.0
1552,8471403,2015,Karri Ramo,CGY,G,all,37,128678.0,86.87,94.0,2035.0,69.98,67.0,242.1,228.0,1052.84,1034.0,32.04,29.0,571.33,409.0,442.99,619.0,84.04,1117.0,251.0,79.0,30.85,30.57,25.45,26.0,41.0,27.0,588.0,0.0,0.0,3971.0
1553,8468685,2015,Henrik Lundqvist,NYR,G,all,65,226342.0,169.09,156.0,3717.0,132.94,139.0,452.38,426.0,1963.14,1944.0,57.79,60.0,1110.82,962.0,805.64,981.0,162.61,2059.0,533.0,143.0,57.28,63.82,48.0,44.0,63.0,49.0,982.0,4.0,2.0,3976.0
1554,8473499,2015,Reto Berra,COL,G,all,14,43243.0,30.9,29.0,723.0,25.64,31.0,86.35,94.0,373.34,374.0,10.24,11.0,212.05,181.0,154.78,179.0,29.51,409.0,85.0,28.0,12.48,10.16,8.26,16.0,8.0,5.0,201.0,2.0,1.0,3981.0
1555,8476341,2015,Anton Forsberg,CBJ,G,all,4,10689.0,9.89,9.0,179.0,6.61,11.0,22.46,16.0,94.75,97.0,2.54,3.0,49.73,62.0,37.11,27.0,9.21,89.0,28.0,12.0,2.87,3.31,3.72,4.0,4.0,1.0,50.0,0.0,0.0,3986.0
1556,8475361,2015,Jonas Gustavsson,BOS,G,all,24,75508.0,56.46,57.0,1138.0,42.59,36.0,141.4,132.0,622.06,623.0,21.5,18.0,343.96,261.0,260.36,360.0,54.31,652.0,160.0,53.0,18.22,19.55,18.68,20.0,16.0,21.0,273.0,0.0,0.0,3991.0
1557,8476444,2015,Christopher Gibson,NYI,G,all,4,11642.0,7.08,11.0,173.0,5.9,1.0,20.4,20.0,93.69,93.0,2.74,1.0,53.27,32.0,41.45,62.0,6.98,103.0,25.0,3.0,3.07,3.11,0.91,7.0,3.0,1.0,42.0,0.0,0.0,3996.0
1558,8471469,2015,Pekka Rinne,NSH,G,all,66,233722.0,136.44,161.0,3298.0,111.61,90.0,386.17,441.0,1684.51,1745.0,61.82,75.0,937.34,718.0,707.01,856.0,132.79,1822.0,388.0,122.0,48.63,46.56,41.25,50.0,47.0,64.0,966.0,6.0,3.0,4001.0
1559,8468038,2015,Michael Leighton,CHI,G,all,1,2369.0,0.75,1.0,23.0,1.32,3.0,3.44,1.0,14.61,17.0,0.7,0.0,7.47,4.0,5.53,10.0,0.74,16.0,3.0,0.0,0.39,0.36,0.0,1.0,0.0,0.0,4.0,0.0,0.0,4006.0
1560,8473972,2015,Jonas Hiller,CGY,G,all,26,81052.0,61.66,79.0,1326.0,47.42,51.0,158.17,146.0,690.08,654.0,20.75,19.0,370.59,275.0,285.87,379.0,59.41,696.0,190.0,60.0,19.22,23.37,19.08,24.0,30.0,25.0,380.0,0.0,0.0,4011.0
1561,8471306,2015,Thomas Greiss,NYI,G,all,41,137239.0,102.18,90.0,2247.0,81.49,71.0,258.99,249.0,1164.41,1197.0,34.2,44.0,656.61,544.0,493.01,642.0,97.93,1235.0,315.0,80.0,36.04,38.92,27.21,32.0,25.0,33.0,617.0,2.0,1.0,4016.0
1562,8470880,2015,Brian Elliott,STL,G,all,42,135780.0,104.81,78.0,2080.0,79.29,73.0,255.03,299.0,1128.8,1114.0,32.78,31.0,628.39,485.0,446.0,568.0,97.4,1154.0,286.0,110.0,33.39,34.16,37.26,25.0,28.0,25.0,530.0,2.0,1.0,4021.0
1563,8476904,2015,Chris Driedger,OTT,G,all,1,1909.0,1.03,0.0,21.0,0.76,1.0,2.25,2.0,10.45,11.0,0.49,1.0,5.97,5.0,3.67,6.0,1.01,10.0,3.0,1.0,0.29,0.41,0.33,0.0,0.0,0.0,7.0,0.0,0.0,4026.0
1564,8475299,2015,Joni Ortio,CGY,G,all,22,71733.0,50.24,55.0,1110.0,40.77,45.0,135.59,144.0,592.8,564.0,18.41,14.0,329.49,231.0,241.02,326.0,48.7,617.0,156.0,43.0,17.47,19.03,13.74,15.0,22.0,18.0,294.0,2.0,1.0,4031.0
1565,8475663,2015,Eddie Lack,CAR,G,all,34,115206.0,86.97,90.0,1685.0,65.57,77.0,215.0,203.0,948.3,910.0,29.9,32.0,530.11,418.0,389.5,485.0,83.44,945.0,299.0,74.0,29.68,35.12,22.16,32.0,39.0,19.0,367.0,0.0,0.0,4036.0
1566,8471186,2015,Yann Danis,N.J,G,all,2,3030.0,2.59,4.0,44.0,1.67,3.0,5.65,3.0,24.68,18.0,0.73,1.0,12.81,4.0,9.45,16.0,2.45,19.0,12.0,2.0,0.79,1.29,0.5,2.0,1.0,1.0,11.0,0.0,0.0,4041.0
1567,8476914,2015,Joonas Korpisalo,CBJ,G,all,31,108183.0,84.42,78.0,1852.0,64.5,66.0,227.85,224.0,970.62,969.0,28.13,61.0,544.67,437.0,397.65,472.0,81.12,1006.0,273.0,73.0,28.19,32.31,23.92,26.0,31.0,21.0,500.0,2.0,1.0,4046.0
1568,8474765,2015,Anders Lindback,ARI,G,all,19,54368.0,36.7,47.0,797.0,30.48,28.0,100.93,88.0,440.96,443.0,14.23,17.0,250.71,190.0,182.18,247.0,35.91,472.0,113.0,31.0,12.64,14.04,10.02,13.0,19.0,15.0,181.0,0.0,0.0,4051.0
1569,8471715,2015,Ondrej Pavelec,WPG,G,all,33,113941.0,91.5,88.0,1731.0,65.95,65.0,212.77,209.0,930.83,918.0,29.56,27.0,511.57,437.0,371.3,454.0,87.41,928.0,254.0,101.0,26.55,31.57,33.38,24.0,33.0,31.0,448.0,0.0,0.0,4056.0
1570,8477202,2015,Andrew Hammond,OTT,G,all,24,82939.0,68.03,61.0,1327.0,49.37,54.0,163.06,177.0,714.32,712.0,21.54,15.0,396.75,295.0,288.71,372.0,65.69,724.0,199.0,66.0,22.27,24.35,21.41,16.0,14.0,31.0,338.0,2.0,1.0,4061.0
1571,8470594,2015,Marc-Andre Fleury,PIT,G,all,58,207753.0,135.55,132.0,3088.0,109.9,113.0,381.93,383.0,1632.45,1665.0,57.5,77.0,924.86,735.0,684.46,858.0,130.9,1816.0,350.0,124.0,52.74,42.3,40.51,50.0,42.0,40.0,798.0,2.0,1.0,4066.0
1572,8475215,2015,Robin Lehner,BUF,G,all,21,68645.0,47.65,48.0,1129.0,40.46,39.0,146.17,152.0,613.55,635.0,19.01,21.0,348.85,263.0,257.35,337.0,45.77,667.0,148.0,46.0,17.34,17.04,13.28,20.0,18.0,10.0,268.0,8.0,4.0,4071.0
1573,8474550,2015,Antti Niemi,DAL,G,all,48,158063.0,118.08,118.0,2381.0,88.74,101.0,300.99,261.0,1300.78,1246.0,46.08,46.0,719.46,586.0,535.14,696.0,112.35,1321.0,363.0,122.0,35.17,43.9,39.02,36.0,30.0,52.0,575.0,2.0,1.0,4076.0
1574,8474682,2015,Dustin Tokarski,MTL,G,all,6,13570.0,7.93,12.0,184.0,6.52,6.0,22.52,21.0,96.4,98.0,3.39,4.0,54.37,38.0,39.55,51.0,7.78,104.0,24.0,6.0,2.89,3.06,1.98,2.0,6.0,4.0,50.0,0.0,0.0,4081.0
1575,8474593,2015,Jacob Markstrom,VAN,G,all,32,110846.0,91.19,84.0,1712.0,68.23,75.0,218.38,268.0,962.53,988.0,25.34,30.0,541.79,407.0,396.52,482.0,87.32,984.0,281.0,83.0,29.73,33.75,27.71,35.0,24.0,25.0,364.0,4.0,2.0,4086.0
1576,8476412,2015,Jordan Binnington,STL,G,all,1,767.0,0.34,1.0,7.0,0.3,0.0,0.82,1.0,4.26,4.0,0.21,0.0,2.51,1.0,1.91,3.0,0.34,5.0,1.0,0.0,0.22,0.12,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4091.0
1577,8470320,2015,Cam Ward,CAR,G,all,52,181970.0,126.72,122.0,2523.0,93.42,93.0,315.94,303.0,1387.93,1343.0,49.71,62.0,759.53,610.0,571.46,739.0,122.36,1402.0,400.0,110.0,43.03,47.86,35.83,43.0,45.0,34.0,611.0,0.0,0.0,4096.0
1578,8471695,2015,Tuukka Rask,BOS,G,all,64,220683.0,166.84,157.0,3544.0,129.23,99.0,431.11,465.0,1890.62,1855.0,61.17,62.0,1057.68,829.0,790.82,1005.0,161.8,2000.0,484.0,154.0,57.73,57.65,51.47,42.0,52.0,63.0,906.0,0.0,0.0,4101.0
1579,8475883,2015,Frederik Andersen,ANA,G,all,43,137876.0,89.61,88.0,2069.0,73.69,53.0,251.79,216.0,1094.53,1086.0,37.69,50.0,622.35,501.0,464.42,645.0,87.05,1204.0,259.0,75.0,33.36,31.88,24.37,33.0,28.0,27.0,531.0,2.0,1.0,4106.0
1580,8476309,2015,Jason Kasdorf,BUF,G,all,1,3600.0,1.86,4.0,53.0,1.6,0.0,6.91,8.0,28.04,30.0,1.19,0.0,15.59,7.0,12.15,20.0,1.84,33.0,5.0,1.0,0.9,0.71,0.24,1.0,2.0,1.0,14.0,0.0,0.0,4111.0
1581,8477293,2015,Antti Raanta,NYR,G,all,25,69021.0,48.5,43.0,1065.0,36.67,39.0,121.54,122.0,538.09,530.0,16.36,19.0,296.98,253.0,222.85,270.0,46.85,546.0,153.0,45.0,15.96,18.84,13.7,8.0,20.0,15.0,321.0,0.0,0.0,4116.0
1582,8474636,2015,Michael Hutchinson,WPG,G,all,30,95157.0,68.62,75.0,1419.0,55.15,60.0,179.56,233.0,785.14,805.0,23.41,19.0,438.2,329.0,317.21,365.0,66.26,812.0,206.0,66.0,23.84,25.46,19.32,19.0,30.0,26.0,335.0,0.0,0.0,4121.0
1583,8473575,2015,Semyon Varlamov,COL,G,all,57,189565.0,151.09,148.0,3298.0,120.63,151.0,387.36,367.0,1714.38,1714.0,45.51,46.0,963.19,750.0,717.13,936.0,145.3,1809.0,444.0,142.0,50.64,53.67,46.79,56.0,47.0,45.0,903.0,6.0,3.0,4126.0
1584,8475234,2015,J.F. Berube,NYI,G,all,7,23922.0,20.18,18.0,363.0,13.41,16.0,43.82,56.0,191.73,210.0,6.52,9.0,105.91,82.0,77.73,90.0,18.61,192.0,53.0,23.0,6.15,6.25,7.77,5.0,7.0,6.0,95.0,0.0,0.0,4131.0
1585,8473503,2015,James Reimer,S.J,G,all,40,137427.0,99.11,88.0,2078.0,75.05,56.0,260.95,290.0,1129.54,1128.0,39.74,45.0,632.65,515.0,469.99,578.0,96.11,1176.0,320.0,79.0,33.15,37.61,28.34,30.0,34.0,24.0,503.0,0.0,0.0,4136.0
1586,8473523,2015,Jhonas Enroth,L.A,G,all,16,51378.0,37.23,31.0,733.0,27.28,27.0,92.59,101.0,396.55,399.0,13.77,16.0,219.69,164.0,159.43,208.0,35.47,402.0,109.0,38.0,11.48,13.27,12.49,11.0,9.0,11.0,184.0,0.0,0.0,4141.0
1587,8475622,2015,Carter Hutton,NSH,G,all,17,58736.0,37.77,38.0,916.0,32.23,34.0,108.56,119.0,472.04,464.0,14.63,10.0,268.13,204.0,199.74,250.0,36.16,514.0,122.0,26.0,14.86,15.28,7.62,18.0,16.0,4.0,254.0,0.0,0.0,4146.0
1588,8475839,2015,Louis Domingue,ARI,G,all,39,132364.0,97.97,101.0,2201.0,79.84,94.0,274.31,307.0,1176.7,1143.0,35.48,37.0,657.89,517.0,497.26,588.0,95.19,1270.0,281.0,96.0,34.26,33.64,30.07,27.0,39.0,35.0,554.0,0.0,0.0,4151.0
1589,8475195,2015,Anders Nilsson,STL,G,all,29,90035.0,72.04,78.0,1419.0,54.3,58.0,179.59,170.0,783.75,789.0,23.99,25.0,442.86,374.0,320.84,383.0,68.96,816.0,218.0,61.0,24.94,26.89,20.21,28.0,33.0,17.0,324.0,4.0,2.0,4156.0
1590,8473553,2015,Jeff Zatkoff,PIT,G,all,14,43923.0,31.02,34.0,671.0,25.11,23.0,91.72,96.0,385.05,408.0,12.21,15.0,216.03,165.0,156.63,195.0,30.0,427.0,80.0,26.0,11.8,9.68,9.53,9.0,13.0,12.0,138.0,0.0,0.0,4161.0
1591,8473607,2015,Michal Neuvirth,PHI,G,all,32,109531.0,79.56,69.0,1747.0,61.5,78.0,210.56,238.0,906.86,908.0,29.13,41.0,491.37,362.0,369.96,464.0,76.54,945.0,221.0,76.0,26.75,27.09,25.73,18.0,23.0,28.0,505.0,2.0,1.0,4166.0
1592,8478999,2015,Niklas Treutle,ARI,G,all,2,2982.0,2.77,5.0,41.0,1.25,2.0,4.23,3.0,20.08,20.0,0.79,0.0,9.97,7.0,8.16,10.0,2.76,20.0,4.0,3.0,0.48,0.43,1.86,0.0,2.0,3.0,14.0,2.0,1.0,4171.0
1593,8476883,2015,Andrei Vasilevskiy,T.B,G,all,24,75518.0,51.48,58.0,1207.0,44.5,32.0,147.78,167.0,636.08,646.0,19.63,14.0,368.13,293.0,269.48,339.0,49.69,703.0,166.0,33.0,20.75,19.65,11.08,27.0,22.0,9.0,305.0,0.0,0.0,4176.0
1594,8477424,2015,Juuse Saros,NSH,G,all,1,3481.0,1.07,3.0,34.0,1.67,4.0,5.79,6.0,23.32,23.0,0.86,4.0,12.18,6.0,9.53,12.0,1.06,29.0,1.0,1.0,0.61,0.18,0.27,2.0,1.0,0.0,3.0,0.0,0.0,4181.0
1595,8475809,2015,Scott Wedgewood,N.J,G,all,4,14445.0,9.12,5.0,207.0,7.74,8.0,26.29,35.0,117.38,116.0,3.03,5.0,65.35,37.0,47.72,68.0,8.94,121.0,36.0,3.0,3.84,4.45,0.84,2.0,2.0,1.0,47.0,0.0,0.0,4186.0
1596,8476343,2015,Garret Sparks,TOR,G,all,17,58497.0,43.45,49.0,817.0,31.13,31.0,105.72,87.0,463.79,456.0,16.48,19.0,256.29,221.0,188.52,239.0,42.22,471.0,135.0,34.0,13.85,17.09,12.51,10.0,23.0,16.0,177.0,0.0,0.0,4191.0
1597,8475831,2015,Philipp Grubauer,WSH,G,all,22,66662.0,46.75,43.0,1020.0,38.29,40.0,123.12,112.0,544.32,523.0,17.85,14.0,304.94,241.0,225.33,303.0,45.24,558.0,162.0,36.0,16.89,19.33,10.53,15.0,19.0,9.0,264.0,2.0,1.0,4196.0
1598,8471418,2015,Anton Khudobin,ANA,G,all,9,21380.0,18.21,16.0,340.0,13.0,15.0,39.87,35.0,178.63,175.0,5.15,9.0,102.1,94.0,70.95,84.0,16.82,176.0,55.0,19.0,5.17,6.36,6.69,6.0,7.0,3.0,90.0,0.0,0.0,4201.0
1599,8469608,2015,Mike Smith,ARI,G,all,32,105210.0,76.01,77.0,1722.0,64.58,51.0,215.74,221.0,944.22,921.0,23.52,20.0,540.5,437.0,395.67,504.0,73.75,1033.0,235.0,55.0,29.29,27.95,18.76,26.0,33.0,18.0,399.0,2.0,1.0,4206.0
1600,8470645,2015,Corey Crawford,CHI,G,all,58,199359.0,147.94,131.0,3058.0,117.11,143.0,386.41,363.0,1663.92,1719.0,50.66,63.0,928.14,731.0,661.58,874.0,140.56,1728.0,419.0,150.0,47.51,50.77,49.66,50.0,36.0,45.0,761.0,2.0,1.0,4211.0
1601,8471227,2015,Devan Dubnyk,MIN,G,all,67,230484.0,150.24,150.0,3545.0,127.22,134.0,429.38,438.0,1861.11,1829.0,57.98,66.0,1054.31,805.0,785.41,1006.0,144.43,2022.0,470.0,115.0,55.82,56.49,37.92,53.0,51.0,46.0,938.0,8.0,4.0,4216.0
1602,8476433,2015,Magnus Hellberg,NYR,G,all,1,1200.0,0.52,2.0,12.0,0.39,0.0,1.71,2.0,6.51,6.0,0.39,1.0,3.42,1.0,2.73,4.0,0.51,6.0,3.0,0.0,0.15,0.37,0.0,0.0,2.0,0.0,3.0,0.0,0.0,4221.0
1603,8468011,2015,Ryan Miller,VAN,G,all,51,182609.0,136.04,137.0,2871.0,109.28,81.0,355.14,436.0,1572.65,1634.0,45.14,55.0,883.89,658.0,657.99,830.0,131.31,1609.0,478.0,107.0,47.58,56.42,32.04,48.0,56.0,33.0,677.0,2.0,1.0,4226.0
1604,8471219,2015,Al Montoya,FLA,G,all,25,81074.0,53.52,49.0,1129.0,41.91,43.0,143.69,168.0,617.8,608.0,20.69,22.0,348.05,250.0,258.19,330.0,51.39,662.0,157.0,47.0,18.81,19.33,15.37,14.0,25.0,10.0,263.0,2.0,1.0,4231.0
1605,8477831,2015,Pheonix Copley,STL,G,all,1,1466.0,0.3,1.0,7.0,0.34,0.0,1.31,2.0,5.26,6.0,0.43,1.0,2.93,3.0,1.95,1.0,0.3,6.0,1.0,0.0,0.15,0.16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4236.0
1606,8476945,2015,Connor Hellebuyck,WPG,G,all,26,86008.0,69.46,56.0,1286.0,47.45,54.0,156.17,146.0,681.75,683.0,22.3,14.0,378.33,294.0,270.85,376.0,63.87,702.0,164.0,78.0,20.11,20.25,29.1,15.0,12.0,29.0,342.0,0.0,0.0,4241.0
1607,8473461,2015,Steve Mason,PHI,G,all,54,189026.0,148.81,132.0,2950.0,102.66,131.0,363.63,429.0,1561.75,1602.0,52.08,41.0,838.66,602.0,645.31,799.0,141.83,1580.0,423.0,148.0,46.76,52.42,49.63,35.0,52.0,45.0,799.0,2.0,1.0,4246.0
1608,8470147,2020,Curtis McElhinney,T.B,G,all,12,43159.0,26.49,37.0,504.0,19.88,15.0,61.88,59.0,286.1,296.0,11.82,13.0,156.62,97.0,116.07,163.0,25.64,282.0,88.0,20.0,8.04,11.12,7.33,12.0,17.0,8.0,114.0,2.0,1.0,4251.0
1609,8473503,2020,James Reimer,CAR,G,all,22,79866.0,52.62,59.0,1088.0,41.61,44.0,138.21,162.0,610.45,627.0,23.66,18.0,342.11,251.0,248.51,313.0,50.68,631.0,174.0,38.0,19.04,21.47,12.11,16.0,30.0,13.0,245.0,0.0,0.0,4256.0
1610,8477424,2020,Juuse Saros,NSH,G,all,36,123082.0,91.15,78.0,1849.0,69.38,82.0,228.56,259.0,1009.04,1071.0,31.95,39.0,568.58,418.0,417.96,541.0,87.13,1076.0,255.0,77.0,31.99,31.31,27.85,24.0,29.0,25.0,441.0,2.0,1.0,4261.0
1611,8476945,2020,Connor Hellebuyck,WPG,G,all,45,156169.0,131.25,112.0,2447.0,97.65,112.0,296.92,272.0,1335.46,1335.0,39.81,35.0,741.75,587.0,538.4,724.0,125.87,1282.0,435.0,132.0,38.44,52.86,39.96,28.0,50.0,34.0,598.0,0.0,0.0,4266.0
1612,8481001,2020,Veini Vehvilainen,CBJ,G,all,1,640.0,0.13,1.0,6.0,0.18,0.0,0.73,1.0,3.94,4.0,0.07,0.0,1.64,0.0,2.23,3.0,0.13,5.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4271.0
1613,8471227,2020,Devan Dubnyk,COL,G,all,22,70942.0,48.89,63.0,1117.0,41.33,42.0,136.58,129.0,580.05,602.0,18.69,19.0,337.45,266.0,235.48,307.0,47.17,619.0,158.0,42.0,17.43,18.25,13.21,24.0,26.0,13.0,298.0,2.0,1.0,4276.0
1614,8479496,2020,David Rittich,TOR,G,all,19,57946.0,42.93,46.0,856.0,32.88,34.0,108.91,101.0,479.03,463.0,15.29,16.0,265.65,211.0,197.37,251.0,41.25,478.0,152.0,33.0,13.68,17.97,11.28,17.0,16.0,13.0,193.0,0.0,0.0,4281.0
1615,8476434,2020,John Gibson,ANA,G,all,35,121887.0,93.64,101.0,1924.0,72.24,90.0,235.32,240.0,1023.87,1043.0,30.57,21.0,585.28,461.0,420.37,505.0,90.76,1097.0,255.0,89.0,32.17,30.36,31.11,25.0,40.0,36.0,483.0,2.0,2.0,4286.0
1616,8476341,2020,Anton Forsberg,OTT,G,all,8,26913.0,24.05,24.0,482.0,19.08,16.0,59.98,73.0,259.7,264.0,6.83,9.0,144.44,134.0,103.33,98.0,22.69,260.0,73.0,26.0,7.35,8.72,7.98,8.0,10.0,6.0,123.0,0.0,0.0,4291.0
1617,8477480,2020,Eric Comrie,N.J,G,all,1,3600.0,3.08,3.0,59.0,2.77,4.0,7.99,5.0,35.42,33.0,1.26,4.0,21.57,16.0,13.47,22.0,2.94,37.0,10.0,3.0,1.14,1.23,0.71,2.0,0.0,1.0,9.0,0.0,0.0,4296.0
1618,8479394,2020,Carter Hart,PHI,G,all,27,87394.0,70.75,89.0,1264.0,49.48,56.0,158.77,168.0,707.69,721.0,21.88,30.0,383.06,255.0,280.1,373.0,68.8,694.0,199.0,72.0,20.0,24.71,26.05,26.0,29.0,34.0,299.0,2.0,1.0,4301.0
1619,8478499,2020,Adin Hill,ARI,G,all,19,60354.0,46.03,46.0,922.0,35.79,46.0,117.52,136.0,514.97,530.0,14.83,18.0,294.72,216.0,215.21,266.0,43.87,557.0,130.0,39.0,16.85,15.81,13.37,17.0,18.0,11.0,196.0,0.0,0.0,4306.0
1620,8479973,2020,Stuart Skinner,EDM,G,all,1,3581.0,4.11,5.0,65.0,2.65,6.0,8.45,6.0,36.92,38.0,1.02,0.0,20.13,18.0,14.43,13.0,3.94,35.0,10.0,6.0,0.87,1.24,1.99,1.0,1.0,3.0,14.0,0.0,0.0,4311.0
1621,8475660,2020,Cam Talbot,MIN,G,all,33,117687.0,83.82,86.0,1906.0,67.33,72.0,236.31,272.0,1011.75,1008.0,28.67,23.0,574.28,426.0,417.8,529.0,81.07,1118.0,221.0,73.0,31.37,26.59,25.86,33.0,30.0,23.0,494.0,0.0,0.0,4316.0
1622,8477967,2020,Thatcher Demko,VAN,G,all,35,125212.0,105.78,99.0,2075.0,79.91,83.0,247.87,289.0,1120.12,1164.0,33.54,31.0,644.17,499.0,458.41,552.0,101.39,1148.0,327.0,99.0,34.26,39.39,32.12,33.0,34.0,32.0,501.0,0.0,0.0,4321.0
1623,8476444,2020,Christopher Gibson,T.B,G,all,2,6778.0,3.76,5.0,72.0,2.56,1.0,8.34,7.0,37.6,40.0,1.96,2.0,20.26,15.0,14.91,21.0,3.73,32.0,17.0,2.0,0.77,2.24,0.76,1.0,3.0,1.0,21.0,0.0,0.0,4326.0
1624,8480382,2020,Alexandar Georgiev,NYR,G,all,19,57260.0,36.83,44.0,885.0,32.31,22.0,111.95,109.0,472.65,465.0,14.86,22.0,273.37,210.0,199.79,260.0,35.75,537.0,101.0,32.0,14.18,12.2,10.45,14.0,15.0,15.0,215.0,0.0,0.0,4331.0
1625,8476899,2020,Matt Murray,OTT,G,all,27,84251.0,63.09,79.0,1332.0,50.03,46.0,159.4,175.0,709.54,738.0,22.5,27.0,409.39,325.0,296.38,359.0,61.11,742.0,203.0,56.0,20.28,24.48,18.32,29.0,25.0,25.0,331.0,2.0,1.0,4336.0
1626,8471418,2020,Anton Khudobin,DAL,G,all,32,107677.0,65.99,76.0,1525.0,53.65,45.0,185.62,183.0,803.85,800.0,28.5,42.0,457.5,372.0,344.77,436.0,64.51,898.0,190.0,47.0,25.64,22.75,17.59,28.0,26.0,22.0,390.0,2.0,1.0,4341.0
1627,8470880,2020,Brian Elliott,PHI,G,all,30,96463.0,62.68,82.0,1302.0,49.53,55.0,164.58,183.0,722.4,738.0,27.53,38.0,404.56,255.0,299.0,396.0,61.13,757.0,187.0,60.0,20.62,22.49,19.57,31.0,28.0,23.0,298.0,0.0,0.0,4346.0
1628,8476904,2020,Chris Driedger,FLA,G,all,23,81696.0,49.97,47.0,1144.0,42.82,46.0,146.74,144.0,637.19,637.0,23.08,31.0,361.16,303.0,268.43,322.0,48.66,688.0,165.0,37.0,19.37,20.1,10.5,18.0,22.0,7.0,254.0,0.0,0.0,4351.0
1629,8477361,2020,Calvin Petersen,L.A,G,all,35,119840.0,93.92,97.0,1952.0,74.24,92.0,246.14,232.0,1069.88,1095.0,28.38,37.0,607.81,433.0,434.67,604.0,89.39,1154.0,236.0,101.0,33.52,28.61,31.78,35.0,35.0,27.0,461.0,0.0,0.0,4356.0
1630,8477465,2020,Tristan Jarry,PIT,G,all,39,131118.0,88.24,100.0,1893.0,74.12,70.0,243.1,259.0,1055.13,1098.0,33.58,35.0,589.63,448.0,430.96,548.0,85.56,1123.0,249.0,88.0,29.8,31.24,27.21,34.0,34.0,32.0,433.0,8.0,4.0,4361.0
1631,8475789,2020,Jack Campbell,TOR,G,all,22,77064.0,54.4,46.0,1091.0,42.35,32.0,129.67,165.0,583.07,585.0,21.69,13.0,334.22,262.0,236.37,298.0,52.47,570.0,207.0,39.0,18.06,24.89,11.45,15.0,21.0,10.0,275.0,0.0,0.0,4366.0
1632,8476509,2020,Maxime Lagace,PIT,G,all,1,3600.0,2.0,0.0,44.0,1.68,2.0,6.04,6.0,27.09,29.0,0.59,0.0,14.71,12.0,11.73,15.0,1.9,31.0,4.0,2.0,0.83,0.56,0.61,0.0,0.0,0.0,7.0,0.0,0.0,4371.0
1633,8478492,2020,Ilya Samsonov,WSH,G,all,19,65569.0,43.44,49.0,909.0,34.62,41.0,116.77,106.0,496.65,499.0,15.7,14.0,279.39,224.0,201.06,258.0,41.88,530.0,118.0,44.0,15.66,13.98,13.8,17.0,14.0,18.0,217.0,0.0,0.0,4376.0
